date,country,count
2019-06-25,US,19678
2019-06-25,other,2618
2019-06-26,CH,761
2019-06-26,US,4354
2019-06-26,other,2988
2019-06-27,CH,1260
2019-06-27,US,4313
2019-06-27,other,2842
2019-06-28,CH,2138
2019-06-28,US,3426
2019-06-28,other,4252
2019-06-29,CH,1060
2019-06-29,US,988
2019-06-29,other,5060
2019-06-30,CH,341
2019-06-30,US,598
2019-06-30,other,1466
2019-07-01,CH,751
2019-07-01,US,1793
2019-07-01,other,2644
2019-07-02,CH,1312
2019-07-02,US,4418
2019-07-02,other,4503
2019-07-03,CH,1973
2019-07-03,US,2913
2019-07-03,other,3676
2019-07-04,CH,1252
2019-07-04,US,1825
2019-07-04,other,35039
2019-07-05,CH,908
2019-07-05,US,1614
2019-07-05,other,10825
2019-07-06,CH,425
2019-07-06,US,1499
2019-07-06,other,6696
2019-07-07,CH,1158
2019-07-07,US,669
2019-07-07,other,4159
2019-07-08,CH,1484
2019-07-08,US,3646
2019-07-08,other,25521
2019-07-09,CH,779
2019-07-09,US,4652
2019-07-09,other,79364
2019-07-10,CH,1034
2019-07-10,US,4650
2019-07-10,other,136425
2019-07-11,CH,1755
2019-07-11,US,5575
2019-07-11,other,124626
2019-07-12,CH,3383
2019-07-12,US,4470
2019-07-12,other,36083
2019-07-13,CH,943
2019-07-13,US,1596
2019-07-13,other,6839
2019-07-14,CH,442
2019-07-14,US,4035
2019-07-14,other,3044
2019-07-15,CH,957
2019-07-15,US,5255
2019-07-15,other,5302
2019-07-16,CH,1710
2019-07-16,US,4463
2019-07-16,other,4099
2019-07-17,CH,1878
2019-07-17,US,5963
2019-07-17,other,5516
2019-07-18,CH,1863
2019-07-18,US,5301
2019-07-18,other,3699
2019-07-19,CH,3672
2019-07-19,US,3707
2019-07-19,other,2918
2019-07-20,CH,438
2019-07-20,US,1342
2019-07-20,other,1570
2019-07-21,CH,432
2019-07-21,US,2161
2019-07-21,other,1415
2019-07-22,CH,554
2019-07-22,US,5134
2019-07-22,other,2963
2019-07-23,CH,1549
2019-07-23,US,5115
2019-07-23,other,3085
2019-07-24,CH,462
2019-07-24,US,5830
2019-07-24,other,5037
2019-07-25,CH,757
2019-07-25,US,4429
2019-07-25,other,3858
2019-07-26,CH,741
2019-07-26,US,3764
2019-07-26,other,4582
2019-07-27,CH,479
2019-07-27,US,2922
2019-07-27,other,1449
2019-07-28,CH,475
2019-07-28,US,2343
2019-07-28,other,2265
2019-07-29,CH,990
2019-07-29,US,3383
2019-07-29,other,4633
2019-07-30,CH,788
2019-07-30,US,3166
2019-07-30,other,3990
2019-07-31,CH,1668
2019-07-31,US,3267
2019-07-31,other,5405
2019-08-01,CH,728
2019-08-01,US,4245
2019-08-01,other,4559
2019-08-02,CH,701
2019-08-02,US,4550
2019-08-02,other,6124
2019-08-03,CH,419
2019-08-03,US,2013
2019-08-03,other,3668
2019-08-04,CH,431
2019-08-04,US,1848
2019-08-04,other,4418
2019-08-05,CH,926
2019-08-05,US,3049
2019-08-05,other,4660
2019-08-06,CH,566
2019-08-06,US,3869
2019-08-06,other,6906
2019-08-07,CH,1613
2019-08-07,US,4856
2019-08-07,other,11599
2019-08-08,CH,478
2019-08-08,US,5800
2019-08-08,other,16022
2019-08-09,CH,1137
2019-08-09,US,5867
2019-08-09,other,26022
2019-08-10,CH,436
2019-08-10,US,1545
2019-08-10,other,4395
2019-08-11,CH,498
2019-08-11,US,1733
2019-08-11,other,2121
2019-08-12,CH,664
2019-08-12,US,3312
2019-08-12,other,3832
2019-08-13,CH,725
2019-08-13,US,3814
2019-08-13,other,20288
2019-08-14,CH,938
2019-08-14,US,4121
2019-08-14,other,4845
2019-08-15,CH,1647
2019-08-15,US,3457
2019-08-15,other,3996
2019-08-16,CH,1323
2019-08-16,US,3302
2019-08-16,other,3128
2019-08-17,CH,452
2019-08-17,US,1646
2019-08-17,other,5663
2019-08-18,CH,534
2019-08-18,US,1807
2019-08-18,other,1071
2019-08-19,CH,594
2019-08-19,US,4044
2019-08-19,other,5976
2019-08-20,CH,663
2019-08-20,US,5975
2019-08-20,other,8287
2019-08-21,CH,903
2019-08-21,US,5435
2019-08-21,other,6760
2019-08-22,CH,1224
2019-08-22,US,5926
2019-08-22,other,10764
2019-08-23,CH,650
2019-08-23,US,28357
2019-08-23,other,8476
2019-08-24,CH,411
2019-08-24,US,1953
2019-08-24,other,5626
2019-08-25,CH,434
2019-08-25,US,1619
2019-08-25,other,6476
2019-08-26,CH,644
2019-08-26,US,16561
2019-08-26,other,6299
2019-08-27,CH,1261
2019-08-27,US,14176
2019-08-27,other,7182
2019-08-28,CH,677
2019-08-28,US,6984
2019-08-28,other,10537
2019-08-29,CH,752
2019-08-29,US,12187
2019-08-29,other,7584
2019-08-30,CH,618
2019-08-30,US,3883
2019-08-30,other,6987
2019-08-31,CH,515
2019-08-31,US,1798
2019-08-31,other,7364
2019-09-01,CH,413
2019-09-01,US,1788
2019-09-01,other,2623
2019-09-02,CH,429
2019-09-02,US,2084
2019-09-02,other,2701
2019-09-03,CH,924
2019-09-03,US,13118
2019-09-03,other,3647
2019-09-04,CH,719
2019-09-04,US,5258
2019-09-04,other,7445
2019-09-05,CH,487
2019-09-05,US,13693
2019-09-05,other,3379
2019-09-06,CH,757
2019-09-06,US,23801
2019-09-06,other,3887
2019-09-07,CH,508
2019-09-07,US,2186
2019-09-07,other,1343
2019-09-08,CH,374
2019-09-08,US,2036
2019-09-08,other,2654
2019-09-09,CH,523
2019-09-09,US,31678
2019-09-09,other,3399
2019-09-10,CH,1045
2019-09-10,US,6434
2019-09-10,other,2838
2019-09-11,CH,802
2019-09-11,US,5273
2019-09-11,other,2117
2019-09-12,CH,733
2019-09-12,US,23027
2019-09-12,other,3226
2019-09-13,CH,691
2019-09-13,US,11759
2019-09-13,other,1713
2019-09-14,CH,190
2019-09-14,US,8310
2019-09-14,other,757
2019-09-15,CH,202
2019-09-15,US,2441
2019-09-15,other,880
2019-09-16,CH,362
2019-09-16,US,6316
2019-09-16,other,1995
2019-09-17,CH,508
2019-09-17,US,7442
2019-09-17,other,3988
2019-09-18,CH,677
2019-09-18,US,5143
2019-09-18,other,2439
2019-09-19,CH,569
2019-09-19,US,19192
2019-09-19,other,3499
2019-09-20,CH,699
2019-09-20,US,13223
2019-09-20,other,2119
2019-09-21,CH,432
2019-09-21,US,1530
2019-09-21,other,2828
2019-09-22,CH,395
2019-09-22,US,683
2019-09-22,other,1488
